staircase_switch_left,office_switch_left,livingroom_heater2_effective_setpoint,walkway_switch2_top_right,kitchen_cupboard5,entrance_switch_left,bathroom_switch_bottom_right,livingroom_shutter4,bedroom_door,bedroom_heater2_command,kitchen_switch_bottom_right,office_AC_mode,kitchen_cooktop_partial_energy,kitchen_cooktop_voltage,livingroom_shutter2,bedroom_light3,bedroom_shutter1,bathroom_heater_effective_mode,entrance_heater_effective_mode,livingroom_heater2_command,kitchen_sink_hotwater_total,livingroom_window1,bedroom_heater1_temperature,bedroom_bed_pressure,livingroom_couch_plug_consumption,toilet_switch_left,kitchen_noise,office_shutter,livingroom_heater2_temperature,office_switch_right,entrance_light1,bathroom_sink_hotwater_total,office_noise,kitchen_dishwasher_voltage,office_luminosity,bedroom_heater1_effective_setpoint,bathroom_shower_coldwater_instantaneous,kitchen_fridge_door,bathroom_temperature,walkway_switch2_bottom_right,kitchen_hood_total_energy,livingroom_heater2_effective_mode,kitchen_cupboard1,bedroom_heater2_effective_mode,office_AC_setpoint,kitchen_presence,bathroom_shower_hotwater_total,livingroom_switch2_top_right,livingroom_AC_setpoint,livingroom_heater2_base_setpoint,kitchen_sink_coldwater_total,bedroom_temperature,bedroom_switch_top_left,kitchen_fridge_power,bedroom_drawer2,bedroom_AC_setpoint,bedroom_heater1_command,toilet_coldwater_instantaneous,bathroom_light2,livingroom_table_plug_consumption,bedroom_shutter2,bedroom_drawer1,kitchen_cupboard4,livingroom_switch1_top_right,kitchen_cupboard3,bathroom_heater_temperature,kitchen_dishwasher_current,bedroom_heater2_temperature,office_heater_effective_setpoint,kitchen_oven_voltage,kitchen_washingmachine_total_energy,entrance_noise,toilet_switch_right,bedroom_light4,kitchen_washingmachine_power,office_light,bedroom_heater1_effective_mode,entrance_heater_command,entrance_heater_temperature,livingroom_heater1_effective_mode,bedroom_light1,walkway_switch2_bottom_left,bathroom_door,bathroom_switch_top_left,office_door,kitchen_CO2,kitchen_washingmachine_current,kitchen_light2,bedroom_noise,bedroom_humidity,kitchen_fridge_partial_energy,bedroom_switch_bottom_right,kitchen_cooktop_current,walkway_switch1_top_right,office_heater_base_setpoint,bedroom_switch_top_right,bathroom_heater_base_setpoint,kitchen_fridge_voltage,kitchen_luminosity,walkway_noise,kitchen_humidity,livingroom_heater1_command,bedroom_switch_bottom_left,staircase_light,kitchen_cooktop_power,bedroom_heater2_effective_setpoint,walkway_switch2_top_left,bathroom_sink_hotwater_instantaneous,office_presence,bathroom_switch_bottom_left,livingroom_switch1_bottom_left,livingroom_heater1_base_setpoint,entrance_heater_base_setpoint,bathroom_switch_top_right,bedroom_heater2_base_setpoint,bathroom_shower_coldwater_total,kitchen_fridge_current,walkway_light,office_heater_effective_mode,bedroom_switch_middle_left,kitchen_dishwasher_partial_energy,livingroom_presence_table,kitchen_oven_partial_energy,kitchen_light1,entrance_door,kitchen_washingmachine_voltage,walkway_switch1_top_left,kitchen_switch_bottom_left,kitchen_hood_power,office_desk_plug_consumption,toilet_coldwater_total,office_tv_status,bathroom_CO2,bathroom_light1,bedroom_heater1_base_setpoint,kitchen_dishwasher_power,office_heater_temperature,livingroom_table_noise,livingroom_shutter5,bedroom_CO2,kitchen_temperature,bathroom_heater_command,livingroom_light1,kitchen_oven_power,kitchen_hood_voltage,kitchen_hood_partial_energy,bedroom_luminosity,bathroom_shower_hotwater_instantaneous,office_switch_middle,livingroom_light2,kitchen_sink_hotwater_instantaneous,livingroom_temperature,kitchen_cooktop_total_energy,livingroom_switch2_top_left,kitchen_sink_coldwater_instantaneous,kitchen_switch_top_right,entrance_heater_effective_setpoint,walkway_switch1_bottom_right,bedroom_light2,livingroom_presence_couch,kitchen_fridge_total_energy,kitchen_dishwasher_total_energy,livingroom_tv_status,livingroom_humidity,office_window,toilet_light,office_heater_command,bedroom_presence,bathroom_luminosity,office_tv_plug_consumption,livingroom_table_luminosity,kitchen_oven_current,livingroom_heater1_effective_setpoint,livingroom_tv_plug_consumption,bathroom_humidity,kitchen_switch_top_left,walkway_switch1_bottom_left,staircase_switch_right,bedroom_switch_middle_right,bathroom_sink_coldwater_total,bathroom_sink_coldwater_instantaneous,livingroom_luminosity,bathroom_presence,bathroom_heater_effective_setpoint,livingroom_couch_noise,bathroom_shower_door,kitchen_cupboard2,livingroom_switch1_top_left,bedroom_closet_door,kitchen_oven_total_energy,livingroom_shutter3,livingroom_heater1_temperature,kitchen_washingmachine_partial_energy,kitchen_hood_current,livingroom_CO2,livingroom_shutter1
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26522.0,239.67,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.7,48.0,0.0,0.0,0.904887,0.0,22.3,0.0,0.0,275.0,2.43207,240.45001,514.88,21.0,0.0,1.0,22.8,0.0,735.0,1.0,1.0,1.0,21.0,0.0,2248.0,0.0,21.0,21.0,1937.0,23.619999,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.800001,21.0,239.92,3942.0,1.48183,0.0,0.0,0.0,0.0,1.0,0.0,22.1,1.0,0.0,0.0,1.0,0.0,1.0,208.0,0.0,0.0,0.70789,35.0,125131.01,1.0,0.0,0.0,21.0,0.0,21.0,240.08,629.76,0.18917899,36.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,442.0,0.0,0.0,1.0,0.0,19349.0,1.0,14211.0,0.0,1.0,239.79,0.0,0.0,0.0,0.0,1046.0,0.0,321.92,0.0,21.0,0.0,22.5,0.11374,0.0,568.96,23.82,0.0,0.0,0.0,238.9,735.0,28.999998,0.0,0.0,0.0,0.0,23.88,26522.0,0.0,0.002007034,0.0,21.0,0.0,0.0,0.0,125234.01,19349.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,978.56006,0.0,21.0,0.0,38.0,0.0,0.0,0.0,0.0,352.0,0.0,987.51996,0.0,21.0,0.11544,1.0,1.0,0.0,1.0,14225.0,0.0,22.300001,3942.0,0.0,537.92004,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26522.0,239.67,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.7,48.0,0.0,0.0,0.904887,0.0,22.3,0.0,0.0,275.0,2.43207,239.9,514.88,21.0,0.0,1.0,22.8,0.0,735.0,1.0,1.0,1.0,21.0,0.0,2248.0,0.0,21.0,21.0,1937.0,23.66,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.800001,21.0,239.92,3942.0,1.48183,0.0,0.0,0.0,0.0,1.0,0.0,22.1,1.0,0.0,0.0,1.0,0.0,1.0,208.0,0.0,0.0,0.70789,35.0,125131.01,1.0,0.0,0.0,21.0,0.0,21.0,240.08,629.76,0.18917899,36.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,442.0,0.0,0.0,1.0,0.0,19349.0,1.0,14211.0,0.0,1.0,239.79,0.0,0.0,0.0,0.0,1046.0,0.0,321.92,0.0,21.0,0.0,22.5,0.168364,0.0,568.0,23.82,0.0,0.0,0.0,238.9,735.0,28.999998,0.0,0.0,0.0,0.0,23.88,26522.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125234.01,19349.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,978.56006,0.0,21.0,0.0,38.0,0.0,0.0,0.0,0.0,352.0,0.0,987.51996,0.0,21.0,0.11544,1.0,1.0,0.0,1.0,14225.0,0.0,22.300001,3942.0,0.0,537.92004,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26522.0,239.67,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.7,48.0,0.0,0.0,0.849616,0.0,22.3,0.0,0.0,275.0,2.43207,239.9,525.75995,21.0,0.0,1.0,22.8,0.0,735.0,1.0,1.0,1.0,21.0,0.0,2248.0,0.0,21.0,21.0,1937.0,23.66,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.800001,21.0,239.92,3942.0,1.48183,0.0,0.0,0.0,0.0,1.0,0.0,22.1,1.0,0.0,0.0,1.0,0.0,1.0,221.92001,0.0,0.0,0.70789,35.0,125131.01,1.0,0.0,0.0,21.0,0.0,21.0,240.08,645.76,0.144878,36.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,442.0,0.0,0.0,1.0,0.0,19349.0,1.0,14211.0,0.0,1.0,239.79,0.0,0.0,0.0,0.0,1046.0,0.0,321.92,0.0,21.0,0.0,22.5,0.145603,0.0,568.0,23.82,0.0,0.0,0.0,238.9,735.0,28.999998,0.0,0.0,0.0,0.0,23.88,26522.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125234.01,19349.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,978.56006,0.0,21.0,1.0,38.0,0.0,0.0,0.0,0.0,352.0,0.0,987.51996,0.0,21.0,0.120699,1.0,1.0,0.0,1.0,14225.0,0.0,22.300001,3942.0,0.0,537.92004,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26522.0,239.67,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.7,48.0,0.0,0.0,0.849616,0.0,22.3,0.0,0.0,275.0,2.43207,239.9,525.75995,21.0,0.0,1.0,22.8,0.0,735.0,1.0,1.0,1.0,21.0,0.0,2248.0,0.0,21.0,21.0,1937.0,23.66,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.800001,21.0,239.92,3942.0,1.48183,0.0,0.0,0.0,0.0,1.0,0.0,22.1,1.0,0.0,0.0,1.0,0.0,1.0,221.92001,0.0,0.0,0.70789,35.0,125131.01,1.0,0.0,0.0,21.0,0.0,21.0,240.08,645.76,0.144878,36.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,442.0,0.0,0.0,1.0,0.0,19349.0,1.0,14211.0,0.0,1.0,239.79,0.0,0.0,0.0,0.0,1046.0,0.0,321.92,0.0,21.0,0.0,22.5,0.12745899,0.0,568.0,23.82,0.0,0.0,0.0,238.9,735.0,28.999998,0.0,0.0,0.0,0.0,23.88,26522.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125234.01,19349.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,978.56006,0.0,21.0,0.0,38.0,0.0,0.0,0.0,0.0,352.0,0.0,987.51996,0.0,21.0,0.115577005,1.0,1.0,0.0,1.0,14225.0,0.0,22.300001,3942.0,0.0,537.92004,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26522.0,239.67,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.7,48.0,0.0,0.0,0.849616,0.0,22.3,0.0,0.0,275.0,2.43207,239.9,522.88,21.0,0.0,1.0,22.8,0.0,735.0,1.0,1.0,1.0,21.0,0.0,2248.0,0.0,21.0,21.0,1937.0,23.66,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.800001,21.0,239.66,3942.0,1.48183,0.0,0.0,0.0,0.0,1.0,0.0,22.1,1.0,0.0,0.0,1.0,0.0,1.0,221.92001,0.0,0.0,0.70789,35.0,125131.01,1.0,0.0,0.0,21.0,0.0,21.0,240.08,645.76,0.144878,36.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,442.0,0.0,0.0,1.0,0.0,19349.0,1.0,14211.0,0.0,1.0,239.28,0.0,0.0,0.0,0.0,1046.0,0.0,329.91998,0.0,21.0,0.0,22.5,0.100823,0.0,568.0,23.84,0.0,0.0,0.0,238.9,735.0,28.999998,0.0,0.0,0.0,0.0,23.88,26522.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125234.01,19349.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,978.56006,0.0,21.0,1.0,38.0,0.0,0.0,0.0,0.0,352.0,0.0,987.51996,0.0,21.0,0.119037,1.0,1.0,0.0,1.0,14225.0,0.0,22.300001,3942.0,0.0,540.8,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26522.0,240.64,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.7,48.0,0.0,0.0,0.849616,0.0,22.3,0.0,0.0,275.0,2.43207,240.41,511.99997,21.0,0.0,1.0,22.82,0.0,735.0,1.0,1.0,1.0,21.0,1.0,2248.0,0.0,21.0,21.0,1937.0,23.66,0.0,0.0,1.0,21.0,0.0,0.0,0.0,7.2000003,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.800001,21.0,239.66,3942.0,1.48183,1.0,0.0,0.0,0.0,1.0,0.0,22.3,1.0,0.0,0.0,1.0,0.0,1.0,221.92001,0.0,0.0,0.70789,35.0,125131.01,0.0,0.0,0.0,21.0,0.0,21.0,240.74,632.96,0.144878,36.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,442.0,0.0,0.0,1.0,0.0,19349.0,1.0,14211.0,0.0,1.0,239.28,0.0,0.0,0.0,0.0,1046.0,0.0,329.91998,0.0,21.0,0.0,22.5,0.155574,0.0,568.0,23.84,0.0,0.0,0.0,239.74,735.0,28.999998,0.0,0.0,0.0,0.0,23.88,26522.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,125234.01,19349.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,978.56006,0.0,21.0,1.0,38.0,0.0,0.0,0.0,0.0,352.0,0.0,987.51996,0.0,21.0,0.105973005,1.0,1.0,0.0,1.0,14225.0,0.0,22.300001,3942.0,0.0,540.8,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26522.0,240.64,0.0,0.0,100.0,1.0,1.0,0.0,1299.0,1.0,21.7,48.0,0.0,0.0,0.891991,0.0,22.3,0.0,0.0,275.0,2.43207,240.41,500.79996,21.0,0.0,1.0,22.82,0.0,735.0,1.0,1.0,1.0,21.0,1.0,2248.0,0.0,21.0,21.0,1937.0,23.58,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.800001,21.0,239.66,3942.0,1.64677,1.0,0.0,0.0,0.0,1.0,0.0,22.3,1.0,0.0,0.0,1.0,0.0,1.0,221.92001,0.0,100.0,0.70789,35.0,125131.01,0.0,0.0,0.0,21.0,0.0,21.0,240.74,702.72003,0.206526,36.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,442.0,0.0,0.0,1.0,0.0,19349.0,1.0,14211.0,100.0,1.0,239.28,0.0,0.0,0.0,0.0,1046.0,0.0,329.91998,0.0,21.0,0.0,22.5,0.272096,0.0,570.88,23.84,0.0,0.0,0.0,239.74,735.0,28.999998,0.0,0.0,0.0,0.0,23.88,26522.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125234.01,19349.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,978.56006,0.0,21.0,0.0,38.0,0.0,0.0,0.0,0.0,352.0,0.0,987.51996,0.0,21.0,0.23387401,1.0,1.0,0.0,1.0,14225.0,0.0,22.300001,3942.0,0.0,540.8,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26522.0,240.64,0.0,0.0,100.0,1.0,1.0,0.0,1302.0,1.0,21.5,48.0,0.0,0.0,1.8700899,0.0,22.3,0.0,0.0,275.0,2.43207,240.41,495.99997,21.0,0.0,1.0,22.82,0.0,735.0,1.0,1.0,1.0,21.0,1.0,2248.0,0.0,21.0,21.0,1937.0,23.58,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.800001,21.0,239.66,3942.0,1.64677,1.0,0.0,0.0,0.0,1.0,0.0,22.3,1.0,0.0,0.0,1.0,0.0,1.0,216.96,0.0,100.0,0.70789,35.0,125131.01,0.0,0.0,0.0,21.0,0.0,21.0,240.74,724.48,0.21786301,36.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,442.0,0.0,0.0,1.0,0.0,19349.0,1.0,14211.0,100.0,1.0,239.28,0.0,0.0,0.0,0.0,1046.0,0.0,329.91998,0.0,21.0,0.0,22.5,0.33263302,0.0,570.88,23.84,0.0,0.0,0.0,239.74,735.0,28.999998,0.0,0.0,0.0,0.052127384,23.88,26522.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125234.01,19349.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,978.56006,0.0,21.0,0.0,38.0,0.0,0.0,0.0,0.0,352.0,0.0,987.51996,0.0,21.0,0.29919103,1.0,1.0,0.0,1.0,14225.0,0.0,22.300001,3942.0,0.0,540.8,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26522.0,240.64,0.0,0.0,100.0,1.0,1.0,0.0,1305.0,1.0,21.5,48.0,0.0,0.0,1.6901399,0.0,22.3,0.0,0.0,275.0,2.43207,240.41,506.87997,21.0,0.0,1.0,22.82,0.0,735.0,1.0,1.0,1.0,21.0,1.0,2248.0,0.0,21.0,21.0,1938.0001,23.58,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.599998,21.0,239.66,3942.0,1.64677,1.0,0.0,0.0,0.0,1.0,0.0,22.3,1.0,0.0,0.0,1.0,0.0,1.0,216.96,0.0,100.0,0.70789,35.0,125131.01,0.0,0.0,0.0,21.0,0.0,21.0,240.74,736.0,0.219028,36.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,442.0,0.0,0.0,1.0,0.0,19349.0,0.0,14211.0,100.0,1.0,240.15001,0.0,0.0,0.0,0.0,1046.0,0.0,329.91998,0.0,21.0,0.0,22.5,0.296305,0.0,570.88,23.84,0.0,0.0,0.0,239.74,735.0,28.999998,0.0,0.0,0.0,0.050098542,23.88,26522.0,0.0,0.0011581212,0.0,21.0,0.0,0.0,0.0,125234.01,19349.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,978.56006,0.0,21.0,0.0,40.0,0.0,0.0,0.0,0.0,352.0,0.0,987.51996,0.0,21.0,0.36494198,1.0,1.0,0.0,1.0,14225.0,0.0,22.300001,3942.0,0.0,540.8,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26522.0,240.64,0.0,0.0,100.0,1.0,1.0,0.0,1308.0,1.0,21.5,48.0,0.0,0.0,1.6901399,0.0,22.3,0.0,0.0,275.0,2.43207,240.41,506.87997,21.0,0.0,1.0,22.82,0.0,735.0,1.0,1.0,1.0,21.0,1.0,2248.0,0.0,21.0,21.0,1938.9999,23.58,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.599998,21.0,240.54999,3942.0,1.64677,1.0,0.0,0.0,0.0,1.0,0.0,22.3,1.0,0.0,0.0,1.0,0.0,1.0,216.96,0.0,100.0,0.70789,35.0,125131.01,0.0,0.0,0.0,21.0,0.0,21.0,240.74,736.0,0.219028,36.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,442.0,0.0,0.0,1.0,0.0,19349.0,1.0,14211.0,100.0,1.0,240.15001,0.0,0.0,0.0,0.0,1046.0,0.0,325.92,0.0,21.0,0.0,22.5,1.10309,0.0,570.88,23.86,0.0,0.0,0.0,239.74,735.0,28.999998,0.0,0.0,0.0,0.051414415,23.88,26522.0,0.0,0.012571329,0.0,21.0,0.0,0.0,0.0,125234.01,19349.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,978.56006,0.0,21.0,0.0,40.0,0.0,0.0,0.0,0.0,352.0,0.0,987.51996,0.0,21.0,0.360534,1.0,1.0,0.0,1.0,14225.0,0.0,22.300001,3942.0,0.0,540.8,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26522.0,240.12,0.0,0.0,100.0,1.0,1.0,0.0,1308.0,1.0,21.5,48.0,0.0,0.0,6.57764,0.0,22.5,0.0,0.0,275.0,2.43207,239.93001,496.96,21.0,0.0,1.0,22.82,0.0,735.0,1.0,1.0,1.0,21.0,1.0,2248.0,0.0,21.0,21.0,1938.9999,23.58,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,21.1,0.0,21.599998,21.0,240.54999,3942.0,1.64677,1.0,0.0,0.0,0.0,1.0,0.0,22.3,1.0,0.0,0.0,1.0,0.0,1.0,216.96,0.0,100.0,0.70789,35.0,125131.01,0.0,0.0,0.0,21.0,0.0,21.0,240.35999,691.83997,1.00085,36.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,442.0,0.0,0.0,1.0,0.0,19349.0,0.0,14211.0,100.0,1.0,240.15001,0.0,0.0,0.0,0.0,1046.0,0.0,325.92,0.0,21.0,0.0,22.5,0.187181,0.0,570.88,23.86,0.0,0.0,0.0,239.21,735.0,28.999998,0.0,0.0,0.0,0.0,23.84,26522.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125234.01,19349.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,978.56006,0.0,21.0,1.0,40.0,0.0,0.0,0.0,0.0,352.0,0.0,987.51996,0.0,21.0,2.78744,1.0,1.0,0.0,1.0,14225.0,0.0,22.300001,3942.0,0.0,540.8,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26522.0,240.12,0.0,0.0,100.0,1.0,1.0,0.0,1308.0,1.0,21.5,48.0,0.0,0.0,1.69869,0.0,22.5,0.0,0.0,275.0,2.43207,239.93001,496.96,21.0,0.0,1.0,22.82,0.0,735.0,1.0,1.0,1.0,21.0,0.0,2248.0,0.0,21.0,21.0,1938.9999,23.44,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.599998,21.0,240.54999,3942.0,1.64677,1.0,0.0,0.0,0.0,1.0,0.0,22.3,1.0,0.0,0.0,1.0,0.0,1.0,216.96,0.0,0.0,0.70789,35.0,125131.01,0.0,0.0,0.0,21.0,0.0,21.0,240.35999,633.92,0.168164,36.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,442.0,0.0,0.0,1.0,0.0,19349.0,1.0,14211.0,0.0,1.0,240.15001,0.0,0.0,0.0,0.0,1046.0,0.0,325.92,0.0,21.0,0.1,22.5,0.45102203,0.0,584.96,23.9,0.0,0.0,0.0,239.21,735.0,28.999998,0.0,0.0,0.0,0.0,23.84,26522.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125234.01,19349.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,978.56006,0.0,21.0,0.0,40.0,0.0,0.0,0.0,0.0,352.0,0.0,987.51996,0.0,21.0,0.291699,1.0,1.0,0.0,1.0,14225.0,0.0,22.300001,3942.0,0.0,540.8,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26522.0,240.12,0.0,0.0,100.0,1.0,1.0,0.0,1308.0,1.0,21.5,48.0,0.0,0.0,1.69869,0.0,22.5,0.0,0.0,275.0,2.43207,239.93001,507.83997,21.0,0.0,1.0,22.82,0.0,735.0,1.0,1.0,1.0,21.0,1.0,2248.0,0.0,21.0,21.0,1938.9999,23.42,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.0,21.1,0.0,21.599998,21.0,240.54999,3942.0,1.64677,0.0,0.0,0.0,0.0,1.0,0.0,22.3,1.0,0.0,0.0,1.0,0.0,1.0,222.88,0.0,0.0,0.70789,35.0,125131.01,0.0,0.0,0.0,21.0,0.0,21.0,240.35999,620.8,0.186627,36.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,442.0,0.0,0.0,1.0,0.0,19349.0,1.0,14211.0,0.0,1.0,240.15001,1.0,0.0,0.0,0.0,1046.0,0.0,325.92,0.0,21.0,0.0,22.5,0.197778,0.0,584.96,23.9,0.0,0.0,0.0,239.21,735.0,28.999998,0.0,0.0,0.0,0.0,23.84,26522.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,125234.01,19349.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,2.7,978.56006,0.0,21.0,0.0,38.0,0.0,0.0,0.0,0.0,352.0,0.0,987.51996,0.0,21.0,0.529545,1.0,1.0,0.0,1.0,14225.0,0.0,22.5,3942.0,0.0,540.8,0.0
0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26522.0,240.12,0.0,0.0,100.0,1.0,1.0,0.0,1308.0,1.0,21.5,48.0,0.0,1.0,1.69869,0.0,22.5,0.0,0.0,275.0,2.43207,239.93001,518.72003,21.0,0.0,1.0,22.82,0.0,735.0,1.0,1.0,1.0,21.0,0.0,2248.0,0.0,21.0,21.0,1938.9999,23.42,0.0,0.0,1.0,21.0,0.0,0.0,0.0,14.0,100.0,1.0,1.0,1.0,1.0,21.1,0.0,21.599998,21.0,240.54999,3942.0,1.64677,0.0,0.0,0.0,0.0,1.0,0.0,22.5,1.0,0.0,0.0,1.0,0.0,1.0,222.88,0.0,0.0,0.70789,35.0,125131.01,0.0,0.0,0.0,21.0,0.0,21.0,240.35999,626.88,0.146176,36.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,442.0,0.0,0.0,1.0,0.0,19349.0,1.0,14211.0,0.0,1.0,240.37999,0.0,0.0,0.0,0.0,1046.0,0.0,325.92,0.0,21.0,0.0,22.5,0.265463,0.0,584.96,23.9,0.0,0.0,0.0,239.21,735.0,28.999998,0.0,0.0,0.0,0.0,23.84,26522.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125234.01,19349.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,978.56006,0.0,21.0,1.0,40.0,0.0,0.0,0.0,0.0,352.0,0.0,987.51996,0.0,21.0,0.241526,1.0,1.0,0.0,1.0,14225.0,0.0,22.5,3942.0,0.0,540.8,0.0
